Date,Category,Sales,Price,Store
12/13/2023,Seasonal,63,23.7,Store_C
12/13/2023,Athletic,67,158.33,Store_B
12/13/2023,Athletic,53,126.33,Store_C
12/13/2023,Athletic,30,122.23,Store_B
12/13/2023,Athletic,70,187.25,Store_B
12/13/2023,Athletic,97,26.65,Store_D
12/13/2023,Seasonal,29,104.61,Store_D
12/13/2023,Formal,21,57.04,Store_C
12/13/2023,Formal,34,156.41,Store_D
12/13/2023,Formal,99,35.43,Store_B
12/13/2023,Casual,23,78.6,Store_C
12/13/2023,Seasonal,20,88.21,Store_D
12/13/2023,Seasonal,19,25.69,Store_D
12/13/2023,Formal,39,156.52,Store_D
12/13/2023,Casual,7,32.11,Store_D
12/13/2023,Formal,14,80.08,Store_B
12/13/2023,Formal,4,199.31,Store_A
12/13/2023,Casual,83,191.85,Store_A
12/13/2023,Seasonal,43,63.87,Store_D
12/13/2023,Seasonal,89,139.77,Store_D
12/13/2023,Casual,34,160.06,Store_C
12/13/2023,Casual,93,153.39,Store_C
12/13/2023,Formal,95,50.8,Store_A
12/13/2023,Athletic,61,157.99,Store_B
12/14/2023,Formal,18,58,Store_D
12/14/2023,Athletic,8,94.53,Store_D
12/14/2023,Casual,87,30.31,Store_B
12/14/2023,Formal,98,181.8,Store_C
12/14/2023,Athletic,28,70.21,Store_A
12/14/2023,Casual,17,70.68,Store_C
12/14/2023,Athletic,61,128.9,Store_D
12/14/2023,Athletic,12,146.35,Store_D
12/14/2023,Formal,77,102.57,Store_B
12/14/2023,Seasonal,69,43.1,Store_A
12/14/2023,Seasonal,47,185.91,Store_B
12/14/2023,Casual,70,89.29,Store_C
12/14/2023,Seasonal,13,126.01,Store_A
12/14/2023,Athletic,68,124.48,Store_D
12/14/2023,Seasonal,65,88.69,Store_D
12/14/2023,Casual,3,145.31,Store_A
12/14/2023,Casual,66,41.76,Store_C
12/14/2023,Formal,2,94.15,Store_C
12/14/2023,Seasonal,99,103.53,Store_D
12/14/2023,Casual,21,100.28,Store_C
12/14/2023,Casual,6,32.53,Store_C
12/14/2023,Formal,21,184.54,Store_C
12/14/2023,Seasonal,73,91.58,Store_B
12/14/2023,Seasonal,25,159.61,Store_B
12/14/2023,Formal,36,173.6,Store_B
12/14/2023,Casual,91,124.38,Store_D
12/14/2023,Formal,55,198.71,Store_D
12/14/2023,Formal,57,141.44,Store_D
12/14/2023,Seasonal,72,123.92,Store_D
12/14/2023,Formal,72,102.59,Store_B
12/14/2023,Formal,14,196.6,Store_A
12/14/2023,Seasonal,74,123.04,Store_A
12/14/2023,Casual,53,165.5,Store_D
12/14/2023,Athletic,64,36.94,Store_C
12/14/2023,Formal,28,196.77,Store_C
12/14/2023,Casual,70,185.34,Store_D
12/14/2023,Athletic,25,89.6,Store_B
12/14/2023,Seasonal,32,198.14,Store_B
12/14/2023,Formal,79,199.86,Store_A
12/14/2023,Athletic,14,109.58,Store_B
12/14/2023,Formal,47,96.49,Store_A
12/14/2023,Formal,24,180.87,Store_C
12/14/2023,Casual,74,102.09,Store_B
12/14/2023,Formal,56,29,Store_B
12/14/2023,Seasonal,34,169.1,Store_C
12/14/2023,Seasonal,95,60.12,Store_A
12/14/2023,Seasonal,66,154.37,Store_C
12/14/2023,Formal,82,24.27,Store_D
12/14/2023,Seasonal,81,89.19,Store_B
12/14/2023,Casual,86,44.41,Store_C
12/14/2023,Athletic,1,120.13,Store_A
12/14/2023,Seasonal,49,26.31,Store_A
12/14/2023,Formal,69,103.06,Store_B
12/14/2023,Formal,65,94.09,Store_C
12/14/2023,Casual,36,33.29,Store_D
12/14/2023,Athletic,22,78.24,Store_D
12/14/2023,Casual,38,117.49,Store_A
12/14/2023,Casual,99,58.19,Store_C
12/14/2023,Casual,41,35.99,Store_C
12/14/2023,Casual,87,21.36,Store_C
12/14/2023,Casual,56,32.88,Store_C
12/14/2023,Formal,97,105.54,Store_D
12/14/2023,Athletic,73,22.95,Store_B
12/14/2023,Formal,48,71.76,Store_A
12/14/2023,Seasonal,84,32.54,Store_C
12/14/2023,Formal,4,183.51,Store_D
12/14/2023,Athletic,52,39.94,Store_C
12/14/2023,Casual,45,126.67,Store_D
12/14/2023,Seasonal,9,63.75,Store_B
12/14/2023,Formal,46,130.37,Store_A
12/15/2023,Formal,96,24.36,Store_C
12/15/2023,Casual,80,56.93,Store_B
12/15/2023,Formal,9,114.12,Store_B
12/15/2023,Formal,9,127.88,Store_C
12/15/2023,Seasonal,24,161.32,Store_B
12/15/2023,Casual,81,92,Store_B
12/15/2023,Casual,19,75.12,Store_A
12/15/2023,Seasonal,11,40.39,Store_A
12/15/2023,Formal,30,161.3,Store_B
12/15/2023,Formal,22,174.5,Store_B
12/15/2023,Formal,42,94.4,Store_B
12/15/2023,Seasonal,9,189.19,Store_A
12/15/2023,Seasonal,12,62.9,Store_D
12/15/2023,Seasonal,10,111.46,Store_C
12/15/2023,Seasonal,38,148.22,Store_C
12/15/2023,Casual,99,48.66,Store_D
12/15/2023,Seasonal,43,56.69,Store_B
12/15/2023,Seasonal,97,148.16,Store_D
12/15/2023,Seasonal,2,161.85,Store_A
12/15/2023,Formal,95,56,Store_D
12/15/2023,Formal,13,77.38,Store_C
12/15/2023,Athletic,37,51.53,Store_B
12/15/2023,Casual,48,149.83,Store_B
12/15/2023,Formal,73,123.94,Store_B
12/15/2023,Seasonal,19,166.04,Store_B
12/15/2023,Athletic,24,52.88,Store_A
12/15/2023,Athletic,83,183.78,Store_C
12/15/2023,Athletic,8,137.92,Store_A
12/15/2023,Casual,32,43.8,Store_C
12/15/2023,Formal,91,120.02,Store_A
12/15/2023,Athletic,37,28.64,Store_A
12/15/2023,Casual,6,106.63,Store_B
12/15/2023,Formal,74,110.69,Store_C
12/15/2023,Casual,21,114.34,Store_A
12/15/2023,Formal,81,148.25,Store_B
12/15/2023,Seasonal,71,190.16,Store_A
12/15/2023,Athletic,76,88.72,Store_C
12/15/2023,Casual,54,131.82,Store_A
12/15/2023,Athletic,80,25.5,Store_A
12/15/2023,Athletic,14,134.78,Store_B
12/15/2023,Athletic,58,62.58,Store_A
12/15/2023,Athletic,50,73.11,Store_C
12/15/2023,Seasonal,59,73.97,Store_C
12/15/2023,Casual,55,179.8,Store_C
12/15/2023,Athletic,85,147.12,Store_D
12/15/2023,Athletic,15,89.28,Store_C
12/15/2023,Casual,25,48.48,Store_B
12/15/2023,Seasonal,97,187.5,Store_D
12/15/2023,Seasonal,38,24.73,Store_A
12/15/2023,Seasonal,39,146.14,Store_A
12/15/2023,Seasonal,19,65.11,Store_C
12/15/2023,Seasonal,22,119.67,Store_D
12/15/2023,Athletic,83,177.41,Store_D
12/15/2023,Seasonal,35,135.03,Store_A
12/15/2023,Seasonal,12,187.08,Store_C
12/15/2023,Casual,81,179.63,Store_C
12/15/2023,Athletic,79,60.52,Store_B
12/15/2023,Seasonal,68,197.03,Store_A
12/15/2023,Athletic,11,184.67,Store_B
12/15/2023,Casual,22,149.32,Store_A
12/15/2023,Athletic,79,31.65,Store_A
12/15/2023,Formal,76,98.07,Store_C
12/15/2023,Formal,69,138.92,Store_B
12/15/2023,Athletic,87,198.24,Store_C
12/15/2023,Formal,24,151.84,Store_C
12/15/2023,Formal,31,32.07,Store_B
12/15/2023,Seasonal,19,107.21,Store_A
12/15/2023,Seasonal,96,34.25,Store_A
12/15/2023,Casual,13,27.45,Store_D
12/15/2023,Formal,11,156.42,Store_B
12/15/2023,Casual,78,91.9,Store_A
12/15/2023,Formal,78,65.66,Store_C
12/15/2023,Athletic,99,131.95,Store_C
12/15/2023,Formal,97,51.95,Store_D
12/15/2023,Athletic,14,62,Store_C
12/15/2023,Seasonal,31,73.3,Store_B
12/15/2023,Formal,76,69.33,Store_C
12/15/2023,Casual,78,59.2,Store_B
12/15/2023,Seasonal,12,170.14,Store_C
12/15/2023,Seasonal,70,115.35,Store_B
12/15/2023,Formal,97,56.24,Store_D
12/15/2023,Casual,4,185.55,Store_C
12/15/2023,Casual,6,198.53,Store_A
12/15/2023,Casual,21,31.23,Store_A
12/15/2023,Casual,50,94.66,Store_A
12/15/2023,Athletic,67,121.47,Store_A
12/16/2023,Athletic,43,187.76,Store_B
12/16/2023,Casual,46,79.66,Store_C
12/16/2023,Seasonal,13,181.11,Store_D
12/16/2023,Athletic,30,107.72,Store_B
12/16/2023,Formal,65,121.19,Store_C
12/16/2023,Formal,23,116.29,Store_A
12/16/2023,Athletic,25,70.67,Store_C
12/16/2023,Casual,1,109.9,Store_A
12/16/2023,Seasonal,97,40.01,Store_B
12/16/2023,Seasonal,10,68.82,Store_A
12/16/2023,Athletic,70,35.87,Store_C
12/16/2023,Casual,49,52.42,Store_A
12/16/2023,Casual,95,158.23,Store_C
12/16/2023,Formal,22,106.9,Store_B
12/16/2023,Casual,60,69.66,Store_B
12/16/2023,Seasonal,23,24.97,Store_A
12/16/2023,Formal,41,182.61,Store_B
12/16/2023,Casual,45,30.61,Store_A
12/16/2023,Formal,40,102.71,Store_C
12/16/2023,Casual,52,129.84,Store_D
12/16/2023,Casual,94,50.56,Store_A
12/16/2023,Seasonal,98,168.71,Store_D
12/16/2023,Seasonal,13,156.39,Store_A
12/16/2023,Athletic,22,178.67,Store_C
12/16/2023,Formal,17,35.3,Store_C
12/16/2023,Seasonal,15,68.28,Store_C
12/16/2023,Casual,59,178.89,Store_B
12/16/2023,Athletic,23,173.57,Store_A
12/16/2023,Formal,59,189.21,Store_A
12/16/2023,Seasonal,32,162.93,Store_A
12/16/2023,Athletic,16,41.16,Store_D
12/16/2023,Formal,62,57.05,Store_A
12/16/2023,Athletic,80,190.65,Store_C
12/16/2023,Athletic,15,131.11,Store_D
12/16/2023,Formal,20,165.34,Store_B
12/16/2023,Formal,70,67.98,Store_D
12/16/2023,Seasonal,47,85.69,Store_C
12/16/2023,Athletic,60,100.12,Store_C
12/16/2023,Athletic,53,168.86,Store_B
12/16/2023,Seasonal,92,134.17,Store_C
12/16/2023,Athletic,60,37.22,Store_A
12/16/2023,Athletic,80,54.92,Store_A
12/16/2023,Casual,74,62.93,Store_A
12/16/2023,Athletic,60,46.71,Store_C
12/16/2023,Casual,57,24.69,Store_C
12/16/2023,Casual,96,67.15,Store_A
12/16/2023,Seasonal,58,105.66,Store_D
12/16/2023,Seasonal,70,86.38,Store_C
12/16/2023,Casual,85,64.95,Store_D
12/16/2023,Formal,96,155.26,Store_A
12/16/2023,Formal,10,44.97,Store_C
12/16/2023,Formal,28,45.85,Store_D
12/16/2023,Athletic,58,49.69,Store_A
12/16/2023,Casual,17,183.49,Store_C
12/16/2023,Athletic,45,103.99,Store_D
12/16/2023,Casual,70,78.89,Store_C
12/16/2023,Casual,27,144.25,Store_D
12/16/2023,Formal,60,164.85,Store_C
12/16/2023,Formal,44,103.34,Store_B
12/16/2023,Seasonal,58,103.82,Store_B
12/16/2023,Casual,36,89.44,Store_C
12/16/2023,Formal,16,45.47,Store_B
12/16/2023,Casual,18,82.62,Store_C
12/16/2023,Athletic,28,191.88,Store_D
12/16/2023,Athletic,82,82.21,Store_C
12/16/2023,Seasonal,91,198.62,Store_D
12/16/2023,Formal,22,43.54,Store_A
12/16/2023,Formal,44,20.3,Store_A
12/16/2023,Seasonal,73,87.14,Store_A
12/16/2023,Formal,90,188.41,Store_B
12/16/2023,Casual,60,133.32,Store_A
12/16/2023,Athletic,37,130.04,Store_C
12/17/2023,Seasonal,79,67.57,Store_A
12/17/2023,Formal,12,38.92,Store_A
12/17/2023,Athletic,73,172.32,Store_A
12/17/2023,Athletic,57,156.18,Store_A
12/17/2023,Athletic,39,129.98,Store_D
12/17/2023,Seasonal,7,32.83,Store_A
12/17/2023,Athletic,84,122.94,Store_C
12/17/2023,Athletic,30,23.9,Store_D
12/17/2023,Casual,63,95.94,Store_C
12/17/2023,Casual,65,84.15,Store_A
12/17/2023,Athletic,92,174.79,Store_C
12/17/2023,Seasonal,67,170.04,Store_B
12/17/2023,Casual,43,22.19,Store_C
12/17/2023,Casual,28,131.49,Store_C
12/17/2023,Casual,94,148.23,Store_D
12/17/2023,Casual,80,182.98,Store_B
12/17/2023,Formal,45,85.6,Store_A
12/17/2023,Formal,1,71.41,Store_A
12/17/2023,Seasonal,25,62.39,Store_C
12/17/2023,Seasonal,44,85.19,Store_A
12/17/2023,Seasonal,2,59.01,Store_B
12/17/2023,Seasonal,5,121.11,Store_D
12/17/2023,Seasonal,31,95.94,Store_B
12/17/2023,Formal,36,184.61,Store_C
12/17/2023,Athletic,1,192.35,Store_D
12/17/2023,Athletic,8,157.39,Store_D
12/17/2023,Seasonal,26,182.28,Store_B
12/17/2023,Athletic,43,129.57,Store_C
12/17/2023,Formal,99,192.03,Store_B
12/17/2023,Casual,2,131.48,Store_A
12/17/2023,Casual,88,52.73,Store_C
12/17/2023,Formal,86,150.19,Store_A
12/17/2023,Athletic,23,118.35,Store_B
12/17/2023,Athletic,54,189.76,Store_A
12/17/2023,Athletic,24,199.16,Store_B
12/17/2023,Formal,46,99.82,Store_B
12/17/2023,Seasonal,63,114.8,Store_A
12/17/2023,Athletic,89,169.51,Store_C
12/17/2023,Casual,11,54.68,Store_B
12/17/2023,Athletic,32,55.18,Store_C
12/17/2023,Athletic,31,83.84,Store_C
12/17/2023,Formal,82,57.52,Store_B
12/17/2023,Casual,63,126.81,Store_A
12/17/2023,Casual,16,163.18,Store_D
12/17/2023,Seasonal,87,152.44,Store_A
12/17/2023,Seasonal,3,176.44,Store_B
12/17/2023,Seasonal,68,102.41,Store_C
12/17/2023,Casual,34,82.96,Store_A
12/17/2023,Formal,87,83.45,Store_C
12/17/2023,Casual,19,199.93,Store_D
12/17/2023,Casual,91,22.69,Store_D
12/17/2023,Formal,27,75.18,Store_D
12/17/2023,Athletic,84,163.02,Store_B
12/17/2023,Athletic,3,113.15,Store_A
12/17/2023,Athletic,56,148.75,Store_A
12/17/2023,Athletic,27,144.05,Store_B
12/17/2023,Formal,47,79.8,Store_B
12/17/2023,Casual,86,67.62,Store_A
12/17/2023,Formal,79,164.55,Store_B
12/17/2023,Casual,19,39.78,Store_A
12/17/2023,Formal,96,88.35,Store_A
12/17/2023,Formal,10,55.83,Store_D
12/17/2023,Casual,61,151.73,Store_A
12/17/2023,Formal,7,127.18,Store_D
12/17/2023,Casual,26,151.99,Store_D
12/17/2023,Athletic,80,173.76,Store_A
12/17/2023,Athletic,99,74.07,Store_B
12/17/2023,Seasonal,54,89.33,Store_A
12/17/2023,Athletic,74,133.68,Store_B
12/17/2023,Athletic,14,115.53,Store_D
12/17/2023,Casual,31,133.65,Store_A
12/17/2023,Formal,59,85.23,Store_D
12/17/2023,Athletic,14,193,Store_D
12/17/2023,Casual,28,123.63,Store_A
12/17/2023,Athletic,40,73.45,Store_C
12/17/2023,Casual,75,167.78,Store_A
12/17/2023,Formal,91,163.09,Store_C
12/17/2023,Formal,88,71.54,Store_B
12/18/2023,Formal,7,105.99,Store_D
12/18/2023,Formal,1,21.16,Store_D
12/18/2023,Formal,3,156.08,Store_A
12/18/2023,Athletic,38,167.43,Store_A
12/18/2023,Casual,81,61.61,Store_A
12/18/2023,Formal,58,192.16,Store_D
12/18/2023,Casual,9,47.49,Store_C
12/18/2023,Casual,1,51.09,Store_D
12/18/2023,Formal,46,100.44,Store_C
12/18/2023,Seasonal,76,112.28,Store_D
12/18/2023,Casual,67,193.18,Store_D
12/18/2023,Formal,95,137.33,Store_C
12/18/2023,Formal,80,181.72,Store_A
12/18/2023,Casual,78,147.15,Store_B
12/18/2023,Seasonal,83,63.66,Store_C
12/18/2023,Casual,42,156.89,Store_C
12/18/2023,Athletic,25,161.82,Store_B
12/18/2023,Athletic,37,73.54,Store_A
12/18/2023,Seasonal,77,129.54,Store_A
12/18/2023,Formal,90,186.12,Store_B
12/18/2023,Casual,51,88.79,Store_A
12/18/2023,Athletic,16,152.08,Store_C
12/18/2023,Seasonal,99,60.69,Store_C
12/18/2023,Formal,41,195.67,Store_B
12/18/2023,Seasonal,70,113.58,Store_B
12/18/2023,Casual,48,51.19,Store_A
12/18/2023,Formal,55,104.4,Store_A
12/18/2023,Seasonal,16,100.18,Store_A
12/18/2023,Formal,28,159.43,Store_A
12/18/2023,Formal,20,179.43,Store_B
12/18/2023,Seasonal,86,62.76,Store_B
12/18/2023,Casual,53,125.08,Store_D
12/18/2023,Seasonal,30,28.79,Store_A
12/18/2023,Casual,91,132.74,Store_D
12/18/2023,Casual,31,32.63,Store_D
12/18/2023,Formal,59,131.62,Store_D
12/18/2023,Formal,1,24.31,Store_D
12/18/2023,Seasonal,50,85.05,Store_A
12/18/2023,Casual,46,58.03,Store_B
12/18/2023,Seasonal,49,105.76,Store_D
12/18/2023,Casual,3,34.56,Store_C
12/18/2023,Athletic,33,161.96,Store_B
12/18/2023,Athletic,76,130.04,Store_D
12/18/2023,Casual,83,194.94,Store_A
12/18/2023,Casual,21,138.38,Store_D
12/18/2023,Formal,89,85.29,Store_D
12/18/2023,Seasonal,14,143.89,Store_D
12/18/2023,Athletic,19,176.96,Store_D
12/18/2023,Athletic,49,139.42,Store_C
12/18/2023,Seasonal,3,103.03,Store_B
12/18/2023,Athletic,32,23.62,Store_B
12/18/2023,Casual,42,140.46,Store_B
12/18/2023,Formal,65,191.42,Store_C
12/18/2023,Casual,94,80.65,Store_A
12/18/2023,Seasonal,13,167.34,Store_C
12/18/2023,Casual,24,79.38,Store_B
12/18/2023,Formal,87,84.54,Store_D
12/18/2023,Seasonal,24,25.7,Store_D
12/18/2023,Seasonal,2,51.02,Store_D
12/18/2023,Athletic,92,75.55,Store_A
12/18/2023,Seasonal,3,48.96,Store_D
12/18/2023,Athletic,19,79.52,Store_A
12/18/2023,Formal,17,40.68,Store_B
12/18/2023,Formal,1,132.84,Store_D
12/18/2023,Athletic,22,186.65,Store_A
12/18/2023,Seasonal,63,90.4,Store_B
12/18/2023,Casual,54,110.03,Store_A
12/18/2023,Seasonal,50,152.65,Store_D
12/18/2023,Seasonal,91,21.63,Store_C
12/18/2023,Formal,80,173.61,Store_B
12/18/2023,Athletic,68,116.68,Store_D
12/18/2023,Athletic,70,66.51,Store_A
12/18/2023,Formal,2,155.95,Store_A
12/18/2023,Casual,29,154.68,Store_D
12/18/2023,Casual,26,45.96,Store_C
12/18/2023,Seasonal,39,28.23,Store_A
12/18/2023,Casual,76,181.97,Store_B
12/18/2023,Seasonal,65,108.59,Store_A
12/18/2023,Seasonal,78,40.5,Store_C
12/18/2023,Athletic,67,71.38,Store_B
12/18/2023,Seasonal,72,166.12,Store_A
12/18/2023,Formal,79,57.92,Store_D
12/18/2023,Athletic,4,104.32,Store_B
12/18/2023,Casual,57,26.52,Store_A
12/18/2023,Athletic,86,171.78,Store_B
12/18/2023,Casual,40,164.46,Store_B
12/18/2023,Seasonal,27,95.33,Store_A
12/18/2023,Seasonal,2,168.59,Store_B
12/18/2023,Casual,6,123.31,Store_D
12/19/2023,Casual,48,145.6,Store_D
12/19/2023,Athletic,38,105.85,Store_C
12/19/2023,Athletic,63,193.37,Store_C
12/19/2023,Formal,52,52.45,Store_D
12/19/2023,Seasonal,58,195.35,Store_D
12/19/2023,Seasonal,25,32.12,Store_A
12/19/2023,Seasonal,31,30.16,Store_D
12/19/2023,Athletic,57,171.36,Store_D
12/19/2023,Athletic,78,124.87,Store_B
12/19/2023,Seasonal,37,176.96,Store_A
12/19/2023,Athletic,55,148.92,Store_C
12/19/2023,Casual,71,51.77,Store_D
12/19/2023,Casual,57,146.65,Store_A
12/19/2023,Formal,35,187.1,Store_A
12/19/2023,Seasonal,5,88.86,Store_D
12/19/2023,Casual,6,99.99,Store_D
12/19/2023,Seasonal,67,30.6,Store_D
12/19/2023,Athletic,96,53.08,Store_A
12/19/2023,Casual,59,51.06,Store_D
12/19/2023,Athletic,90,98.01,Store_B
12/19/2023,Athletic,78,89.19,Store_B
12/19/2023,Athletic,54,114.77,Store_D
12/19/2023,Seasonal,67,117.14,Store_C
12/19/2023,Athletic,64,88.97,Store_B
12/19/2023,Formal,58,191.42,Store_A
12/19/2023,Casual,54,108.15,Store_D
12/19/2023,Seasonal,50,75.58,Store_A
12/19/2023,Seasonal,50,182.03,Store_A
12/19/2023,Casual,49,158.75,Store_B
12/19/2023,Casual,62,182.67,Store_C
12/19/2023,Athletic,3,109.82,Store_D
12/19/2023,Formal,1,126.18,Store_D
12/19/2023,Athletic,84,194.18,Store_A
12/19/2023,Casual,15,62.85,Store_B
12/19/2023,Formal,55,56.54,Store_D
12/19/2023,Seasonal,51,68.5,Store_C
12/19/2023,Athletic,70,184.63,Store_C
12/19/2023,Seasonal,98,58.08,Store_C
12/19/2023,Formal,74,45.95,Store_C
12/19/2023,Formal,50,188.11,Store_C
12/19/2023,Seasonal,12,124.86,Store_C
12/19/2023,Formal,32,72.96,Store_A
12/19/2023,Formal,85,152.47,Store_C
12/19/2023,Formal,70,54.51,Store_C
12/19/2023,Casual,69,181.51,Store_C
12/19/2023,Seasonal,97,56.83,Store_A
12/19/2023,Casual,9,20.5,Store_D
12/19/2023,Formal,19,175.64,Store_B
12/19/2023,Formal,95,146.32,Store_A
12/19/2023,Casual,62,131.42,Store_B
12/19/2023,Seasonal,89,134.66,Store_B
12/19/2023,Formal,99,185.29,Store_C
12/19/2023,Formal,5,60.5,Store_C
12/19/2023,Formal,55,189.29,Store_D
12/19/2023,Seasonal,9,137.45,Store_C
12/19/2023,Athletic,22,67.94,Store_B
12/19/2023,Casual,60,170,Store_D
12/19/2023,Seasonal,59,20.62,Store_D
12/19/2023,Athletic,65,91.09,Store_B
12/19/2023,Casual,15,125.98,Store_D
12/19/2023,Casual,89,164.73,Store_D
12/19/2023,Casual,88,85.81,Store_D
12/19/2023,Casual,73,53.57,Store_B
12/19/2023,Casual,80,120.02,Store_C
12/19/2023,Formal,22,137.95,Store_A
12/19/2023,Formal,85,61.85,Store_D
12/19/2023,Casual,53,26.89,Store_B
12/19/2023,Formal,78,115.83,Store_A
12/19/2023,Seasonal,31,166.63,Store_D
12/19/2023,Formal,77,156.65,Store_A
12/19/2023,Casual,46,100.06,Store_B
12/19/2023,Seasonal,47,168.53,Store_A
12/19/2023,Casual,56,183.44,Store_C
12/19/2023,Casual,84,172.75,Store_A
12/19/2023,Formal,60,158.11,Store_B
12/19/2023,Formal,4,137.81,Store_A
12/19/2023,Casual,97,76.6,Store_D
12/19/2023,Casual,21,89.18,Store_D
12/19/2023,Formal,44,158.73,Store_B
12/19/2023,Athletic,7,195.89,Store_D
12/19/2023,Athletic,73,76.66,Store_A
12/19/2023,Formal,22,127.69,Store_D
12/19/2023,Casual,57,185.62,Store_B
12/20/2023,Athletic,54,79.31,Store_A
12/20/2023,Seasonal,34,99.83,Store_A
12/20/2023,Formal,25,146.89,Store_B
12/20/2023,Formal,75,80.97,Store_B
12/20/2023,Seasonal,42,153.02,Store_A
12/20/2023,Formal,18,85.63,Store_B
12/20/2023,Formal,92,93.84,Store_B
12/20/2023,Seasonal,6,179.57,Store_D
12/20/2023,Casual,45,94.95,Store_B
12/20/2023,Casual,8,193.82,Store_A
12/20/2023,Formal,9,187.86,Store_A
12/20/2023,Casual,71,118.6,Store_B
12/20/2023,Casual,85,105.85,Store_D
12/20/2023,Casual,7,194.25,Store_D
12/20/2023,Seasonal,85,62.62,Store_D
12/20/2023,Seasonal,72,56.51,Store_B
12/20/2023,Seasonal,5,154.9,Store_A
12/20/2023,Seasonal,11,103.63,Store_D
12/20/2023,Seasonal,71,85.32,Store_A
12/20/2023,Formal,1,107.23,Store_B
12/20/2023,Seasonal,28,101.54,Store_C
12/20/2023,Athletic,56,127.04,Store_B
12/20/2023,Athletic,28,50.79,Store_B
12/20/2023,Seasonal,70,100.86,Store_B
12/20/2023,Casual,48,66.5,Store_D
12/20/2023,Seasonal,25,75.4,Store_D
12/20/2023,Casual,20,115.16,Store_C
12/20/2023,Formal,61,71.03,Store_B
12/20/2023,Seasonal,34,78.99,Store_D
12/20/2023,Seasonal,88,114.15,Store_D
12/20/2023,Seasonal,31,51.18,Store_D
12/20/2023,Athletic,21,124.85,Store_C
12/20/2023,Seasonal,18,68.28,Store_C
12/20/2023,Formal,45,57.4,Store_D
12/20/2023,Seasonal,82,86.62,Store_B
12/20/2023,Athletic,17,171.61,Store_D
12/20/2023,Seasonal,77,199.5,Store_A
12/20/2023,Athletic,52,172.26,Store_D
12/20/2023,Seasonal,29,22.26,Store_C
12/20/2023,Athletic,10,163.01,Store_B
12/20/2023,Casual,20,121.19,Store_D
12/20/2023,Athletic,38,34.72,Store_C
12/20/2023,Casual,97,112.29,Store_B
12/20/2023,Formal,81,181.66,Store_A
12/20/2023,Casual,71,70.67,Store_B
12/20/2023,Casual,75,106.36,Store_B
12/20/2023,Seasonal,42,125.36,Store_A
12/20/2023,Athletic,74,50.45,Store_C
12/20/2023,Formal,21,137.37,Store_D
12/20/2023,Seasonal,42,74.1,Store_C
12/20/2023,Athletic,17,146.78,Store_C
12/20/2023,Formal,50,174.85,Store_A
12/20/2023,Athletic,18,178.03,Store_A
12/20/2023,Casual,4,156.84,Store_D
12/20/2023,Formal,15,151.83,Store_D
12/20/2023,Athletic,93,54.99,Store_B
12/20/2023,Formal,23,74.32,Store_C
12/20/2023,Formal,27,190.59,Store_C
12/20/2023,Formal,36,105.8,Store_C
12/20/2023,Formal,66,36.32,Store_B
12/20/2023,Casual,10,192.9,Store_A
12/20/2023,Formal,62,72.2,Store_B
12/20/2023,Athletic,73,56.1,Store_B
12/20/2023,Formal,92,118.47,Store_A
12/20/2023,Athletic,90,167.19,Store_A
12/20/2023,Seasonal,42,53.85,Store_B
12/20/2023,Athletic,73,59.8,Store_B
12/20/2023,Casual,3,131.28,Store_C
12/20/2023,Seasonal,80,162.81,Store_B
12/20/2023,Casual,6,159.45,Store_D
12/20/2023,Seasonal,10,114.52,Store_D
12/20/2023,Seasonal,40,190.86,Store_D
12/20/2023,Seasonal,74,54.76,Store_C
12/20/2023,Seasonal,84,164.63,Store_B
12/20/2023,Athletic,82,151.41,Store_D
12/20/2023,Formal,15,93.42,Store_C
12/20/2023,Athletic,26,179,Store_A
12/20/2023,Casual,38,142.09,Store_B
12/21/2023,Athletic,11,165.91,Store_A
12/21/2023,Formal,12,116.03,Store_A
12/21/2023,Casual,27,172.91,Store_A
12/21/2023,Athletic,86,175.37,Store_C
12/21/2023,Formal,16,43.96,Store_D
12/21/2023,Athletic,20,152.25,Store_B
12/21/2023,Formal,53,132.41,Store_C
12/21/2023,Seasonal,57,90.18,Store_B
12/21/2023,Casual,16,29.33,Store_A
12/21/2023,Athletic,70,96.9,Store_A
12/21/2023,Seasonal,90,69.31,Store_C
12/21/2023,Seasonal,66,83.87,Store_B
12/21/2023,Casual,89,118.27,Store_A
12/21/2023,Seasonal,32,122.27,Store_A
12/21/2023,Formal,68,128.79,Store_B
12/21/2023,Athletic,11,46.8,Store_C
12/21/2023,Seasonal,7,113.15,Store_C
12/21/2023,Casual,27,151.04,Store_C
12/21/2023,Casual,48,141.52,Store_A
12/21/2023,Casual,55,70.73,Store_B
12/21/2023,Formal,72,125.36,Store_B
12/21/2023,Seasonal,81,44.7,Store_D
12/21/2023,Formal,1,88.22,Store_C
12/21/2023,Athletic,23,91.56,Store_A
12/21/2023,Formal,75,143.42,Store_C
12/21/2023,Athletic,48,191.66,Store_A
12/21/2023,Seasonal,38,105.93,Store_B
12/21/2023,Seasonal,51,141.62,Store_C
12/21/2023,Casual,40,177.67,Store_C
12/21/2023,Seasonal,87,77.13,Store_D
12/21/2023,Casual,71,86.39,Store_A
12/21/2023,Athletic,88,171.44,Store_D
12/21/2023,Formal,86,60.21,Store_D
12/21/2023,Formal,4,190.83,Store_C
12/21/2023,Casual,63,146.38,Store_C
